"","MIN","total_reads","no_samples","parent_MIN","type","rank"
"3295","MZP_000000381",81386,100,"MZP_000000381","parent",75
"3296","MZP_000013702",2,2,"MZP_000000381","pseudogene",5892
"3297","MZP_000000382",573,18,"MZP_000000382","parent",628
"3298","MZP_000000383",1841,34,"MZP_000000383","parent",421
"3299","MZP_000000455",285,2,"MZP_000000383","pseudogene",802
"3300","MZP_000000384",455,12,"MZP_000000384","parent",681
"3301","MZP_000000385",276,20,"MZP_000000385","parent",814
"3302","MZP_000000870",18,1,"MZP_000000385","pseudogene",2493
"3303","MZP_000000924",14,1,"MZP_000000385","pseudogene",2790
"3304","MZP_000001037",8,1,"MZP_000000385","pseudogene",3523
"3305","MZP_000001809",3,1,"MZP_000000385","pseudogene",5465
"3306","MZP_000000387",2,2,"MZP_000000387","parent",5742
"3307","MZP_000000388",759,4,"MZP_000000388","parent",556
"3308","MZP_000000389",233,8,"MZP_000000389","parent",874
"3309","MZP_000000391",259,3,"MZP_000000391","parent",837
"3310","MZP_000000392",238,8,"MZP_000000392","parent",871
"3311","MZP_000000394",95,10,"MZP_000000394","parent",1263
"3312","MZP_000000395",1131,32,"MZP_000000395","parent",502
"3313","MZP_000000396",2135,14,"MZP_000000396","parent",401
"3314","MZP_000009882",2,1,"MZP_000000396","pseudogene",8717
"3315","MZP_000009907",2,1,"MZP_000000396","pseudogene",8741
"3316","MZP_000009943",2,1,"MZP_000000396","pseudogene",8777
"3317","MZP_000009913",2,1,"MZP_000000396","pseudogene",8747
"3318","MZP_000000397",222,1,"MZP_000000397","parent",901
"3319","MZP_000000400",568,39,"MZP_000000400","parent",631
"3320","MZP_000001073",7,1,"MZP_000000400","pseudogene",3729
"3321","MZP_000008541",2,1,"MZP_000000400","pseudogene",7394
"3322","MZP_000000401",1284,7,"MZP_000000401","parent",480
"3323","MZP_000000402",213,1,"MZP_000000402","parent",916
"3324","MZP_000000403",245,15,"MZP_000000403","parent",863
"3325","MZP_000000405",386,4,"MZP_000000405","parent",723
"3326","MZP_000000406",425,34,"MZP_000000406","parent",700
"3327","MZP_000000941",13,1,"MZP_000000406","pseudogene",2860
"3328","MZP_000000407",366,26,"MZP_000000407","parent",737
"3329","MZP_000007248",2,1,"MZP_000000407","pseudogene",7008
"3330","MZP_000000410",811,15,"MZP_000000410","parent",543
"3331","MZP_000000411",286,11,"MZP_000000411","parent",801
"3332","MZP_000000412",1036,33,"MZP_000000412","parent",510
"3333","MZP_000000413",24750,42,"MZP_000000413","parent",139
"3334","MZP_000000414",190,4,"MZP_000000414","parent",957
"3335","MZP_000000415",201,6,"MZP_000000415","parent",933
"3336","MZP_000000416",212,6,"MZP_000000416","parent",918
"3337","MZP_000000417",565,13,"MZP_000000417","parent",634
"3338","MZP_000000418",400,6,"MZP_000000418","parent",716
"3339","MZP_000000419",396,14,"MZP_000000419","parent",719
"3340","MZP_000008227",2,1,"MZP_000000419","pseudogene",7082
"3341","MZP_000000420",1602,23,"MZP_000000420","parent",448
"3342","MZP_000000662",46,1,"MZP_000000420","pseudogene",1687
"3343","MZP_000000690",41,1,"MZP_000000420","pseudogene",1781
"3344","MZP_000002223",3,3,"MZP_000000420","pseudogene",5336
"3345","MZP_000006645",2,1,"MZP_000000420","pseudogene",6976
"3346","MZP_000000421",188,3,"MZP_000000421","parent",961
"3347","MZP_000000422",188,1,"MZP_000000422","parent",962
"3348","MZP_000000424",1657,47,"MZP_000000424","parent",440
"3349","MZP_000000425",183,2,"MZP_000000425","parent",968
"3350","MZP_000000998",10,1,"MZP_000000425","pseudogene",3207
"3351","MZP_000000426",184,1,"MZP_000000426","parent",967
"3352","MZP_000000427",368,24,"MZP_000000427","parent",732
"3353","MZP_000013005",18,5,"MZP_000000427","pseudogene",2467
"3354","MZP_000000428",15,1,"MZP_000000428","parent",2705
"3355","MZP_000000429",680,8,"MZP_000000429","parent",586
"3356","MZP_000000430",5427,50,"MZP_000000430","parent",279
"3357","MZP_000011220",2,1,"MZP_000000430","pseudogene",10047
"3358","MZP_000011215",2,1,"MZP_000000430","pseudogene",10042
"3359","MZP_000011231",2,1,"MZP_000000430","pseudogene",10058
"3360","MZP_000000431",178,10,"MZP_000000431","parent",980
"3361","MZP_000000432",472,2,"MZP_000000432","parent",671
"3362","MZP_000000433",546,28,"MZP_000000433","parent",638
"3363","MZP_000000434",5802,65,"MZP_000000434","parent",272
"3364","MZP_000000435",1017,40,"MZP_000000435","parent",512
"3365","MZP_000000437",169,2,"MZP_000000437","parent",1001
"3366","MZP_000000438",307,15,"MZP_000000438","parent",784
"3367","MZP_000000440",84191,69,"MZP_000000440","parent",74
"3368","MZP_000003482",737,14,"MZP_000000440","pseudogene",561
"3369","MZP_000011697",2,1,"MZP_000000440","pseudogene",10157
"3370","MZP_000000441",161,5,"MZP_000000441","parent",1032
"3371","MZP_000000744",33,1,"MZP_000000441","pseudogene",1946
"3372","MZP_000000442",266,4,"MZP_000000442","parent",825
"3373","MZP_000000443",646,36,"MZP_000000443","parent",601
"3374","MZP_000000444",660,18,"MZP_000000444","parent",593
"3375","MZP_000000446",158,3,"MZP_000000446","parent",1044
"3376","MZP_000000447",153,2,"MZP_000000447","parent",1054
"3377","MZP_000000448",152,2,"MZP_000000448","parent",1056
"3378","MZP_000000449",168,11,"MZP_000000449","parent",1003
"3379","MZP_000000451",31,6,"MZP_000000451","parent",1995
"3380","MZP_000000456",141,4,"MZP_000000456","parent",1085
"3381","MZP_000000458",154,8,"MZP_000000458","parent",1052
"3382","MZP_000000459",137,4,"MZP_000000459","parent",1096
"3383","MZP_000000460",4642,72,"MZP_000000460","parent",299
"3384","MZP_000012484",2,1,"MZP_000000460","pseudogene",10241
"3385","MZP_000000461",24771,43,"MZP_000000461","parent",138
"3386","MZP_000000983",258,6,"MZP_000000461","pseudogene",841
"3387","MZP_000003073",239,4,"MZP_000000461","pseudogene",870
"3388","MZP_000002956",196,4,"MZP_000000461","pseudogene",947
"3389","MZP_000002882",27,3,"MZP_000000461","pseudogene",2122
"3390","MZP_000000838",22,1,"MZP_000000461","pseudogene",2300
"3391","MZP_000003870",22,2,"MZP_000000461","pseudogene",2296
"3392","MZP_000002918",10,2,"MZP_000000461","pseudogene",3160
"3393","MZP_000002987",9,1,"MZP_000000461","pseudogene",3370
"3394","MZP_000003113",4,1,"MZP_000000461","pseudogene",4716
"3395","MZP_000010163",2,1,"MZP_000000461","pseudogene",8995
"3396","MZP_000000462",267,15,"MZP_000000462","parent",823
"3397","MZP_000000463",129,13,"MZP_000000463","parent",1118
"3398","MZP_000000464",163,11,"MZP_000000464","parent",1019
"3399","MZP_000000465",221,16,"MZP_000000465","parent",902
"3400","MZP_000000466",282,14,"MZP_000000466","parent",806
"3401","MZP_000000467",940,56,"MZP_000000467","parent",527
"3402","MZP_000001156",4,1,"MZP_000000467","pseudogene",4691
"3403","MZP_000008048",2,1,"MZP_000000467","pseudogene",7056
"3404","MZP_000000468",127,2,"MZP_000000468","parent",1127
"3405","MZP_000000469",373,23,"MZP_000000469","parent",730
"3406","MZP_000001911",18,3,"MZP_000000469","pseudogene",2474
"3407","MZP_000000470",2394,33,"MZP_000000470","parent",389
"3408","MZP_000003854",22,2,"MZP_000000470","pseudogene",2295
"3409","MZP_000002463",5,1,"MZP_000000470","pseudogene",4351
"3410","MZP_000005390",2,1,"MZP_000000470","pseudogene",6860
"3411","MZP_000010965",2,1,"MZP_000000470","pseudogene",9794
"3412","MZP_000000471",164,14,"MZP_000000471","parent",1015
"3413","MZP_000000472",123,1,"MZP_000000472","parent",1138
"3414","MZP_000000473",159,15,"MZP_000000473","parent",1039
"3415","MZP_000000474",13,3,"MZP_000000474","parent",2837
"3416","MZP_000000475",1632,31,"MZP_000000475","parent",443
"3417","MZP_000000476",1223,13,"MZP_000000476","parent",487
"3418","MZP_000000477",3363,9,"MZP_000000477","parent",342
"3419","MZP_000007932",4,1,"MZP_000000477","pseudogene",5112
"3420","MZP_000000478",201,11,"MZP_000000478","parent",932
"3421","MZP_000009128",2,1,"MZP_000000478","pseudogene",7974
"3422","MZP_000000480",120,1,"MZP_000000480","parent",1151
"3423","MZP_000000481",176,12,"MZP_000000481","parent",987
"3424","MZP_000000482",4230,33,"MZP_000000482","parent",310
"3425","MZP_000000483",116,1,"MZP_000000483","parent",1165
"3426","MZP_000000484",3814,54,"MZP_000000484","parent",317
"3427","MZP_000010490",2,1,"MZP_000000484","pseudogene",9321
"3428","MZP_000000487",113,2,"MZP_000000487","parent",1176
"3429","MZP_000000488",226,22,"MZP_000000488","parent",892
"3430","MZP_000008588",2,1,"MZP_000000488","pseudogene",7440
"3431","MZP_000000489",441,5,"MZP_000000489","parent",690
"3432","MZP_000000490",316,14,"MZP_000000490","parent",778
"3433","MZP_000000491",227,6,"MZP_000000491","parent",891
"3434","MZP_000000492",108,1,"MZP_000000492","parent",1193
"3435","MZP_000000493",219,2,"MZP_000000493","parent",904
"3436","MZP_000004947",2,1,"MZP_000000493","pseudogene",6429
"3437","MZP_000000494",2630,49,"MZP_000000494","parent",373
"3438","MZP_000000496",248,7,"MZP_000000496","parent",856
"3439","MZP_000000498",4,1,"MZP_000000498","parent",4689
"3440","MZP_000000499",3554,34,"MZP_000000499","parent",330
"3441","MZP_000010428",2,1,"MZP_000000499","pseudogene",9259
"3442","MZP_000000500",154,6,"MZP_000000500","parent",1053
"3443","MZP_000000501",284,19,"MZP_000000501","parent",804
"3444","MZP_000000504",103,1,"MZP_000000504","parent",1219
"3445","MZP_000000506",375,24,"MZP_000000506","parent",729
"3446","MZP_000000507",102,1,"MZP_000000507","parent",1227
"3447","MZP_000000508",102,1,"MZP_000000508","parent",1228
"3448","MZP_000000509",994,25,"MZP_000000509","parent",514
"3449","MZP_000000510",85,6,"MZP_000000510","parent",1320
"3450","MZP_000000883",17,1,"MZP_000000510","pseudogene",2556
"3451","MZP_000000511",41147,68,"MZP_000000511","parent",110
"3452","MZP_000000934",3300,25,"MZP_000000511","pseudogene",345
"3453","MZP_000001692",200,7,"MZP_000000511","pseudogene",935
"3454","MZP_000002442",198,6,"MZP_000000511","pseudogene",940
"3455","MZP_000003366",110,15,"MZP_000000511","pseudogene",1183
"3456","MZP_000002437",95,9,"MZP_000000511","pseudogene",1264
"3457","MZP_000003310",39,6,"MZP_000000511","pseudogene",1806
"3458","MZP_000003320",15,4,"MZP_000000511","pseudogene",2676
"3459","MZP_000013786",2,1,"MZP_000000511","pseudogene",10627
"3460","MZP_000013827",2,1,"MZP_000000511","pseudogene",10649
"3461","MZP_000000512",450,47,"MZP_000000512","parent",685
"3462","MZP_000000513",367,18,"MZP_000000513","parent",734
"3463","MZP_000009448",2,1,"MZP_000000513","pseudogene",8291
"3464","MZP_000000514",1549,32,"MZP_000000514","parent",452
"3465","MZP_000011124",2,1,"MZP_000000514","pseudogene",9952
"3466","MZP_000000515",96,1,"MZP_000000515","parent",1261
"3467","MZP_000000517",1808,29,"MZP_000000517","parent",427
"3468","MZP_000000518",250,13,"MZP_000000518","parent",851
"3469","MZP_000000520",479,2,"MZP_000000520","parent",668
"3470","MZP_000009041",2,1,"MZP_000000520","pseudogene",7887
"3471","MZP_000000521",405,5,"MZP_000000521","parent",711
"3472","MZP_000000522",91,2,"MZP_000000522","parent",1291
"3473","MZP_000000523",609,14,"MZP_000000523","parent",612
"3474","MZP_000000524",93,3,"MZP_000000524","parent",1278
"3475","MZP_000000526",652,10,"MZP_000000526","parent",598
"3476","MZP_000001256",2,1,"MZP_000000526","pseudogene",5926
"3477","MZP_000009909",2,1,"MZP_000000526","pseudogene",8743
"3478","MZP_000000529",86,1,"MZP_000000529","parent",1317
"3479","MZP_000000530",86,6,"MZP_000000530","parent",1313
"3480","MZP_000000535",87,6,"MZP_000000535","parent",1312
"3481","MZP_000000539",82,1,"MZP_000000539","parent",1340
"3482","MZP_000000540",117505,63,"MZP_000000540","parent",53
"3483","MZP_000002384",2773,30,"MZP_000000540","pseudogene",368
"3484","MZP_000003356",16,3,"MZP_000000540","pseudogene",2603
"3485","MZP_000003692",9,2,"MZP_000000540","pseudogene",3346
"3486","MZP_000012371",4,1,"MZP_000000540","pseudogene",5186
"3487","MZP_000013762",2,1,"MZP_000000540","pseudogene",10612
"3488","MZP_000000542",81,2,"MZP_000000542","parent",1349
"3489","MZP_000000543",81,1,"MZP_000000543","parent",1350
"3490","MZP_000000544",80,2,"MZP_000000544","parent",1354
"3491","MZP_000000545",216,12,"MZP_000000545","parent",911
"3492","MZP_000013006",2,1,"MZP_000000545","pseudogene",10330
"3493","MZP_000012958",2,1,"MZP_000000545","pseudogene",10327
"3494","MZP_000000546",109,10,"MZP_000000546","parent",1188
"3495","MZP_000000547",214,10,"MZP_000000547","parent",913
"3496","MZP_000013472",4,1,"MZP_000000547","pseudogene",5265
"3497","MZP_000000548",78,2,"MZP_000000548","parent",1360
"3498","MZP_000000549",83,4,"MZP_000000549","parent",1330
"3499","MZP_000000550",76,1,"MZP_000000550","parent",1374
"3500","MZP_000000551",75,1,"MZP_000000551","parent",1382
"3501","MZP_000000552",74,3,"MZP_000000552","parent",1393
"3502","MZP_000000553",54691,83,"MZP_000000553","parent",95
"3503","MZP_000000555",3273,46,"MZP_000000555","parent",349
"3504","MZP_000000556",102,6,"MZP_000000556","parent",1225
"3505","MZP_000000559",195,3,"MZP_000000559","parent",949
"3506","MZP_000000561",74,5,"MZP_000000561","parent",1392
"3507","MZP_000000562",597,49,"MZP_000000562","parent",618
"3508","MZP_000006454",7,2,"MZP_000000562","pseudogene",3711
"3509","MZP_000000563",101,11,"MZP_000000563","parent",1232
"3510","MZP_000000564",93,8,"MZP_000000564","parent",1272
"3511","MZP_000000565",87,7,"MZP_000000565","parent",1310
"3512","MZP_000000747",32,1,"MZP_000000565","pseudogene",1978
"3513","MZP_000000566",71,2,"MZP_000000566","parent",1421
"3514","MZP_000013133",4,1,"MZP_000000566","pseudogene",5244
"3515","MZP_000000568",71,3,"MZP_000000568","parent",1419
"3516","MZP_000000571",847,17,"MZP_000000571","parent",538
"3517","MZP_000000572",93,6,"MZP_000000572","parent",1276
"3518","MZP_000000573",187,5,"MZP_000000573","parent",963
"3519","MZP_000004652",2,1,"MZP_000000573","pseudogene",6137
"3520","MZP_000009028",2,1,"MZP_000000573","pseudogene",7874
"3521","MZP_000000574",167,6,"MZP_000000574","parent",1009
"3522","MZP_000000575",318,33,"MZP_000000575","parent",774
"3523","MZP_000000576",69,2,"MZP_000000576","parent",1440
"3524","MZP_000000577",71,4,"MZP_000000577","parent",1418
"3525","MZP_000000578",99,6,"MZP_000000578","parent",1246
"3526","MZP_000000579",93,3,"MZP_000000579","parent",1279
"3527","MZP_000000580",347,6,"MZP_000000580","parent",752
"3528","MZP_000000581",67,1,"MZP_000000581","parent",1454
"3529","MZP_000000583",66,1,"MZP_000000583","parent",1467
"3530","MZP_000000584",106,12,"MZP_000000584","parent",1203
"3531","MZP_000000585",188,4,"MZP_000000585","parent",960
"3532","MZP_000004794",2,1,"MZP_000000585","pseudogene",6277
"3533","MZP_000000586",223,2,"MZP_000000586","parent",897
"3534","MZP_000004744",2,1,"MZP_000000586","pseudogene",6229
"3535","MZP_000000587",3776,51,"MZP_000000587","parent",321
"3536","MZP_000003480",85,10,"MZP_000000587","pseudogene",1319
"3537","MZP_000003459",60,13,"MZP_000000587","pseudogene",1501
"3538","MZP_000000588",24836,65,"MZP_000000588","parent",137
"3539","MZP_000000589",3717,45,"MZP_000000589","parent",323
"3540","MZP_000000590",205,13,"MZP_000000590","parent",927
"3541","MZP_000000592",140,16,"MZP_000000592","parent",1087
"3542","MZP_000000593",16,2,"MZP_000000593","parent",2613
"3543","MZP_000000594",42,15,"MZP_000000594","parent",1743
"3544","MZP_000000596",63,2,"MZP_000000596","parent",1487
"3545","MZP_000000597",60,2,"MZP_000000597","parent",1510
"3546","MZP_000000599",6107,73,"MZP_000000599","parent",265
"3547","MZP_000003080",3,2,"MZP_000000599","pseudogene",5373
"3548","MZP_000000601",63,4,"MZP_000000601","parent",1485
"3549","MZP_000000602",935,17,"MZP_000000602","parent",528
"3550","MZP_000000604",26,10,"MZP_000000604","parent",2134
"3551","MZP_000000605",2410,34,"MZP_000000605","parent",387
"3552","MZP_000000606",379,34,"MZP_000000606","parent",728
"3553","MZP_000000607",60,4,"MZP_000000607","parent",1508
"3554","MZP_000000608",58,3,"MZP_000000608","parent",1528
"3555","MZP_000000609",247,3,"MZP_000000609","parent",858
"3556","MZP_000000610",58,1,"MZP_000000610","parent",1530
"3557","MZP_000000611",68,2,"MZP_000000611","parent",1446
"3558","MZP_000000612",61,17,"MZP_000000612","parent",1495
"3559","MZP_000006031",2,2,"MZP_000000612","pseudogene",5784
"3560","MZP_000000613",1588,32,"MZP_000000613","parent",450
"3561","MZP_000000614",57,1,"MZP_000000614","parent",1536
"3562","MZP_000000615",1271,12,"MZP_000000615","parent",483
"3563","MZP_000000616",78,7,"MZP_000000616","parent",1358
"3564","MZP_000000617",284,18,"MZP_000000617","parent",805
"3565","MZP_000000619",90,6,"MZP_000000619","parent",1297
"3566","MZP_000003824",29,2,"MZP_000000619","pseudogene",2061
"3567","MZP_000004049",14,2,"MZP_000000619","pseudogene",2781
"3568","MZP_000004270",9,2,"MZP_000000619","pseudogene",3349
"3569","MZP_000004269",6,1,"MZP_000000619","pseudogene",4097
"3570","MZP_000010690",2,1,"MZP_000000619","pseudogene",9520
"3571","MZP_000000620",64,3,"MZP_000000620","parent",1477
"3572","MZP_000000621",56,3,"MZP_000000621","parent",1545
"3573","MZP_000000622",174,10,"MZP_000000622","parent",991
"3574","MZP_000000623",3868,58,"MZP_000000623","parent",316
"3575","MZP_000000624",8156,67,"MZP_000000624","parent",230
"3576","MZP_000000625",56,6,"MZP_000000625","parent",1542
"3577","MZP_000006145",2,1,"MZP_000000625","pseudogene",6966
"3578","MZP_000000626",55,2,"MZP_000000626","parent",1564
"3579","MZP_000000627",139,5,"MZP_000000627","parent",1090
"3580","MZP_000009839",2,1,"MZP_000000627","pseudogene",8675
"3581","MZP_000009872",2,1,"MZP_000000627","pseudogene",8707
"3582","MZP_000000628",54,2,"MZP_000000628","parent",1579
"3583","MZP_000013158",3,1,"MZP_000000628","pseudogene",5598
"3584","MZP_000000629",71,5,"MZP_000000629","parent",1417
"3585","MZP_000000630",53,2,"MZP_000000630","parent",1590
"3586","MZP_000000631",71,7,"MZP_000000631","parent",1414
"3587","MZP_000000632",61,8,"MZP_000000632","parent",1498
"3588","MZP_000000635",120,15,"MZP_000000635","parent",1148
"3589","MZP_000009771",2,1,"MZP_000000635","pseudogene",8609
"3590","MZP_000000636",2397,18,"MZP_000000636","parent",388
"3591","MZP_000000637",51,1,"MZP_000000637","parent",1615
"3592","MZP_000000638",75,5,"MZP_000000638","parent",1380
"3593","MZP_000000642",50,2,"MZP_000000642","parent",1625
"3594","MZP_000000643",92,17,"MZP_000000643","parent",1281
"3595","MZP_000000644",286,24,"MZP_000000644","parent",799
"3596","MZP_000000647",248,19,"MZP_000000647","parent",855
"3597","MZP_000000648",49,3,"MZP_000000648","parent",1639
"3598","MZP_000000649",581,69,"MZP_000000649","parent",625
"3599","MZP_000011221",2,1,"MZP_000000649","pseudogene",10048
"3600","MZP_000000651",263,11,"MZP_000000651","parent",830
"3601","MZP_000001952",41,2,"MZP_000000651","pseudogene",1780
"3602","MZP_000000652",48,1,"MZP_000000652","parent",1654
"3603","MZP_000000653",48,1,"MZP_000000653","parent",1655
"3604","MZP_000000654",48,2,"MZP_000000654","parent",1652
"3605","MZP_000000655",3,2,"MZP_000000655","parent",5354
"3606","MZP_000000656",6660,47,"MZP_000000656","parent",253
"3607","MZP_000000657",18137,71,"MZP_000000657","parent",166
"3608","MZP_000000658",3809,49,"MZP_000000658","parent",318
"3609","MZP_000003333",13,5,"MZP_000000658","pseudogene",2828
"3610","MZP_000013882",4,1,"MZP_000000658","pseudogene",5308
"3611","MZP_000012439",4,1,"MZP_000000658","pseudogene",5187
"3612","MZP_000000661",92,10,"MZP_000000661","parent",1284
"3613","MZP_000000663",444,11,"MZP_000000663","parent",689
